Price (Rs.),Discount (%),Final_Price(Rs.),Purchase_Year,Purchase_Month,Purchase_Day,Purchase_DayOfWeek,Purchase_IsWeekend,Category_Books,Category_Clothing,Category_Electronics,Category_Home & Kitchen,Category_Sports,Category_Toys,Payment_Method_Credit Card,Payment_Method_Debit Card,Payment_Method_Net Banking,Payment_Method_UPI
296.22,0,296.22,2024,1,7,6,1,0,0,0,1,0,0,0,0,0,1
48.52,25,36.39,2024,7,14,6,1,0,0,0,0,0,1,0,0,0,0
262.23,20,209.78,2024,11,14,3,0,0,0,0,1,0,0,0,0,1,0
243.84,50,121.92,2024,6,10,0,0,0,1,0,0,0,0,0,1,0,0
41.68,0,41.68,2024,7,23,1,0,0,1,0,0,0,0,0,0,1,0
480.84,10,432.76,2024,2,18,6,1,0,0,0,0,0,1,0,1,0,0
488.06,30,341.64,2024,9,9,0,0,0,0,0,1,0,0,1,0,0,0
91.27,0,91.27,2024,1,8,0,0,0,0,0,0,0,0,1,0,0,0
18.15,0,18.15,2024,6,21,4,0,0,0,1,0,0,0,0,0,1,0
33.14,50,16.57,2024,8,15,3,0,0,0,0,0,0,1,0,0,1,0
392.77,10,353.49,2024,2,1,3,0,0,0,0,1,0,0,1,0,0,0
279.96,15,237.97,2024,2,8,3,0,0,0,1,0,0,0,0,0,1,0
408.64,25,306.48,2024,3,18,0,0,0,1,0,0,0,0,0,0,0,0
491.7,0,491.7,2024,8,19,0,0,0,0,0,1,0,0,1,0,0,0
260.12,0,260.12,2024,7,11,3,0,0,1,0,0,0,0,1,0,0,0
455.77,25,341.83,2024,9,27,4,0,1,0,0,0,0,0,1,0,0,0
55.31,30,38.72,2024,11,15,4,0,0,0,1,0,0,0,0,0,0,1
261.0,10,234.9,2024,3,17,6,1,0,0,0,0,1,0,0,0,0,1
255.6,25,191.7,2024,4,22,0,0,0,0,0,0,0,1,0,0,1,0
173.69,20,138.95,2024,2,13,1,0,0,1,0,0,0,0,0,1,0,0
394.9,30,276.43,2024,1,23,1,0,0,0,1,0,0,0,1,0,0,0
29.46,30,20.62,2024,3,26,1,0,0,0,0,0,0,0,0,1,0,0
273.52,25,205.14,2024,7,9,1,0,0,0,1,0,0,0,1,0,0,0
56.11,20,44.89,2024,4,9,1,0,1,0,0,0,0,0,0,0,0,1
42.89,30,30.02,2024,3,13,2,0,0,0,1,0,0,0,0,0,0,0
92.47,15,78.6,2024,5,24,4,0,0,0,1,0,0,0,0,0,0,1
64.22,15,54.59,2024,1,10,2,0,1,0,0,0,0,0,0,0,0,0
119.63,15,101.69,2024,2,17,5,1,1,0,0,0,0,0,0,0,0,1
357.91,10,322.12,2024,3,16,5,1,0,1,0,0,0,0,1,0,0,0
81.78,10,73.6,2024,10,13,6,1,0,0,0,0,0,0,0,0,1,0
18.63,50,9.31,2024,9,12,3,0,0,0,0,1,0,0,1,0,0,0
249.98,5,237.48,2024,2,28,2,0,0,0,1,0,0,0,0,0,0,0
131.33,50,65.67,2024,10,20,6,1,0,0,0,0,1,0,0,1,0,0
430.99,5,409.44,2024,1,6,5,1,0,0,0,0,0,1,0,0,0,0
382.07,0,382.07,2024,3,19,1,0,0,0,1,0,0,0,1,0,0,0
177.67,10,159.9,2024,7,1,0,0,0,1,0,0,0,0,1,0,0,0
385.62,25,289.22,2024,4,3,2,0,0,1,0,0,0,0,0,0,1,0
94.33,10,84.9,2024,3,23,5,1,0,1,0,0,0,0,0,0,1,0
403.54,15,343.01,2024,2,25,6,1,0,0,0,0,0,0,0,1,0,0
301.37,0,301.37,2024,8,6,1,0,0,0,0,1,0,0,1,0,0,0
102.67,50,51.34,2024,3,1,4,0,0,0,1,0,0,0,0,0,1,0
457.4,50,228.7,2024,7,9,1,0,0,0,0,1,0,0,0,0,0,1
203.25,30,142.27,2024,1,29,0,0,0,0,0,0,0,0,0,0,0,0
221.76,0,221.76,2024,2,19,0,0,0,0,0,0,0,1,0,0,0,0
105.25,30,73.67,2024,4,24,2,0,0,0,0,1,0,0,0,1,0,0
125.71,5,119.42,2024,8,7,2,0,0,0,0,1,0,0,0,0,1,0
493.99,50,247.0,2024,5,12,6,1,0,1,0,0,0,0,0,0,0,0
158.67,0,158.67,2024,1,26,4,0,0,0,0,0,1,0,0,0,0,0
139.01,15,118.16,2024,10,5,5,1,1,0,0,0,0,0,0,0,0,1
186.37,20,149.1,2024,3,24,6,1,0,0,1,0,0,0,0,0,0,0
398.89,50,199.44,2024,1,21,6,1,0,0,1,0,0,0,0,0,0,0
15.38,50,7.69,2024,3,21,3,0,0,1,0,0,0,0,0,1,0,0
353.97,0,353.97,2024,1,21,6,1,1,0,0,0,0,0,0,1,0,0
190.88,10,171.79,2024,1,14,6,1,0,0,0,1,0,0,0,0,0,1
470.18,50,235.09,2024,6,24,0,0,0,0,0,0,0,0,0,1,0,0
184.21,5,175.0,2024,8,29,3,0,1,0,0,0,0,0,1,0,0,0
31.22,50,15.61,2024,2,7,2,0,0,0,0,0,1,0,0,0,0,1
376.89,30,263.82,2024,3,11,0,0,1,0,0,0,0,0,0,0,0,0
213.59,0,213.59,2024,1,15,0,0,0,0,0,1,0,0,1,0,0,0
147.85,25,110.89,2024,7,19,4,0,0,0,1,0,0,0,1,0,0,0
281.71,0,281.71,2024,5,19,6,1,0,0,0,0,0,0,0,0,1,0
57.65,30,40.35,2024,6,1,5,1,0,0,0,0,1,0,0,0,0,0
458.91,5,435.96,2024,2,1,3,0,1,0,0,0,0,0,0,1,0,0
173.36,15,147.36,2024,2,22,3,0,0,0,1,0,0,0,0,0,0,1
250.91,30,175.64,2024,8,3,5,1,0,0,0,0,1,0,0,0,1,0
410.07,20,328.06,2024,1,30,1,0,0,1,0,0,0,0,0,0,0,0
318.02,50,159.01,2024,1,5,4,0,1,0,0,0,0,0,1,0,0,0
291.23,5,276.67,2024,11,15,4,0,0,0,1,0,0,0,0,1,0,0
254.27,5,241.56,2024,8,19,0,0,0,0,0,0,1,0,0,1,0,0
235.02,15,199.77,2024,8,19,0,0,0,0,0,1,0,0,1,0,0,0
266.65,15,226.65,2024,2,28,2,0,1,0,0,0,0,0,1,0,0,0
228.28,5,216.87,2024,9,7,5,1,1,0,0,0,0,0,0,1,0,0
286.86,25,215.15,2024,6,28,4,0,0,0,1,0,0,0,0,0,1,0
235.82,50,117.91,2024,11,8,4,0,0,0,1,0,0,0,0,0,0,0
418.07,15,355.36,2024,9,24,1,0,1,0,0,0,0,0,0,1,0,0
137.79,0,137.79,2024,5,23,3,0,0,0,0,0,0,1,0,0,0,0
397.37,10,357.63,2024,2,3,5,1,0,0,0,0,0,1,1,0,0,0
306.61,50,153.31,2024,10,10,3,0,0,0,0,0,1,0,0,1,0,0
476.73,20,381.38,2024,4,14,6,1,0,0,0,0,1,0,1,0,0,0
233.8,10,210.42,2024,1,3,2,0,0,0,0,0,0,1,0,0,1,0
372.91,25,279.68,2024,6,26,2,0,0,0,0,0,0,0,0,0,0,0
203.99,20,163.19,2024,2,25,6,1,0,0,1,0,0,0,0,0,1,0
135.87,25,101.9,2024,5,13,0,0,0,0,0,0,0,1,0,1,0,0
210.69,10,189.62,2024,10,20,6,1,0,0,0,0,0,0,1,0,0,0
55.36,20,44.29,2024,10,5,5,1,0,0,0,1,0,0,0,0,0,1
392.88,25,294.66,2024,10,30,2,0,1,0,0,0,0,0,0,0,1,0
297.6,50,148.8,2024,1,4,3,0,0,1,0,0,0,0,0,1,0,0
149.91,25,112.43,2024,10,21,0,0,0,0,0,0,0,1,1,0,0,0
484.14,25,363.11,2024,11,21,3,0,0,0,0,0,1,0,0,0,1,0
453.99,5,431.29,2024,2,3,5,1,0,0,0,1,0,0,0,1,0,0
324.68,25,243.51,2024,2,3,5,1,0,0,0,0,1,0,0,1,0,0
37.39,50,18.7,2024,7,1,0,0,0,0,1,0,0,0,0,0,0,1
410.07,50,205.03,2024,5,18,5,1,0,0,0,1,0,0,0,0,0,0
323.65,30,226.55,2024,7,11,3,0,0,1,0,0,0,0,0,1,0,0
165.56,30,115.89,2024,7,24,2,0,0,0,1,0,0,0,0,1,0,0
221.03,0,221.03,2024,8,27,1,0,0,0,1,0,0,0,0,0,0,1
51.27,30,35.89,2024,8,31,5,1,0,0,0,1,0,0,0,0,0,1
51.31,50,25.66,2024,8,11,6,1,0,0,0,0,1,0,0,0,1,0
235.35,15,200.05,2024,10,12,5,1,0,0,0,1,0,0,0,0,0,1
462.66,20,370.13,2024,6,16,6,1,1,0,0,0,0,0,0,0,0,0
67.02,5,63.67,2024,1,24,2,0,0,1,0,0,0,0,0,0,0,1
457.96,5,435.06,2024,10,4,4,0,0,1,0,0,0,0,0,0,0,0
215.06,0,215.06,2024,10,9,2,0,0,1,0,0,0,0,0,0,1,0
49.79,15,42.32,2024,1,21,6,1,0,0,1,0,0,0,0,0,1,0
71.25,0,71.25,2024,3,14,3,0,0,0,0,0,0,1,0,0,0,1
47.04,5,44.69,2024,10,16,2,0,0,0,0,0,1,0,0,1,0,0
250.1,25,187.57,2024,7,15,0,0,0,0,1,0,0,0,1,0,0,0
333.61,10,300.25,2024,3,25,0,0,0,0,0,1,0,0,0,1,0,0
41.85,20,33.48,2024,9,27,4,0,0,0,0,1,0,0,0,0,0,0
94.11,25,70.58,2024,8,24,5,1,0,0,0,1,0,0,0,0,1,0
486.05,50,243.03,2024,9,14,5,1,1,0,0,0,0,0,1,0,0,0
293.03,5,278.38,2024,4,18,3,0,0,0,0,0,0,0,0,0,0,1
274.85,5,261.11,2024,6,6,3,0,0,0,0,0,0,1,0,1,0,0
187.3,50,93.65,2024,7,21,6,1,1,0,0,0,0,0,0,0,1,0
297.32,0,297.32,2024,10,31,3,0,0,0,1,0,0,0,0,0,0,1
55.9,20,44.72,2024,11,1,4,0,1,0,0,0,0,0,0,0,0,0
404.85,25,303.64,2024,5,2,3,0,1,0,0,0,0,0,1,0,0,0
39.82,5,37.83,2024,4,10,2,0,0,0,0,0,1,0,0,0,1,0
259.65,0,259.65,2024,6,22,5,1,1,0,0,0,0,0,0,0,0,1
29.8,10,26.82,2024,3,5,1,0,0,1,0,0,0,0,0,1,0,0
352.73,25,264.55,2024,1,29,0,0,0,0,1,0,0,0,1,0,0,0
265.73,10,239.16,2024,8,31,5,1,0,1,0,0,0,0,0,0,0,0
25.94,5,24.64,2024,6,19,2,0,0,0,0,0,0,1,0,0,0,1
315.53,0,315.53,2024,10,7,0,0,0,0,0,1,0,0,0,0,0,1
96.8,50,48.4,2024,6,6,3,0,0,0,0,0,0,0,0,0,1,0
229.13,50,114.56,2024,5,17,4,0,0,0,0,1,0,0,0,0,0,1
119.97,50,59.98,2024,7,12,4,0,0,0,0,0,1,0,0,1,0,0
250.45,10,225.41,2024,10,20,6,1,0,1,0,0,0,0,0,0,1,0
168.44,0,168.44,2024,10,26,5,1,0,0,0,0,0,1,0,1,0,0
103.8,0,103.8,2024,7,29,0,0,0,0,0,0,0,1,0,1,0,0
52.94,15,45.0,2024,10,11,4,0,0,0,0,0,0,1,0,0,1,0
368.07,5,349.67,2024,1,27,5,1,1,0,0,0,0,0,1,0,0,0
135.49,25,101.62,2024,8,13,1,0,0,0,0,0,0,0,0,0,0,1
404.46,25,303.34,2024,9,17,1,0,0,1,0,0,0,0,0,0,0,1
477.36,25,358.02,2024,11,20,2,0,0,0,1,0,0,0,0,0,1,0
187.4,0,187.4,2024,5,22,2,0,0,0,0,0,1,0,1,0,0,0
415.48,15,353.16,2024,7,30,1,0,1,0,0,0,0,0,0,0,0,0
138.62,10,124.76,2024,8,25,6,1,0,0,0,1,0,0,0,0,1,0
10.33,0,10.33,2024,4,12,4,0,0,0,0,0,1,0,0,0,0,0
423.28,0,423.28,2024,2,25,6,1,0,0,1,0,0,0,0,0,0,1
372.63,0,372.63,2024,7,27,5,1,0,0,0,0,0,0,0,0,0,0
441.72,0,441.72,2024,3,28,3,0,0,1,0,0,0,0,0,0,0,1
399.38,50,199.69,2024,10,24,3,0,1,0,0,0,0,0,1,0,0,0
428.53,15,364.25,2024,4,2,1,0,0,1,0,0,0,0,0,0,1,0
308.6,10,277.74,2024,3,24,6,1,0,1,0,0,0,0,0,0,0,0
452.0,15,384.2,2024,5,23,3,0,0,0,0,0,0,1,0,0,0,0
233.42,0,233.42,2024,7,11,3,0,0,0,0,1,0,0,1,0,0,0
24.55,10,22.1,2024,2,6,1,0,0,1,0,0,0,0,0,0,0,1
196.1,15,166.69,2024,7,3,2,0,0,0,1,0,0,0,1,0,0,0
227.48,0,227.48,2024,4,8,0,0,0,0,0,0,0,1,0,1,0,0
318.83,20,255.06,2024,4,12,4,0,0,0,1,0,0,0,0,0,1,0
186.5,50,93.25,2024,3,5,1,0,0,0,0,0,0,1,1,0,0,0
141.28,20,113.02,2024,4,21,6,1,1,0,0,0,0,0,0,0,0,0
121.13,0,121.13,2024,5,22,2,0,0,1,0,0,0,0,0,0,1,0
87.7,0,87.7,2024,7,7,6,1,0,0,0,0,1,0,1,0,0,0
247.3,25,185.48,2024,7,21,6,1,1,0,0,0,0,0,0,0,0,0
10.82,25,8.12,2024,4,14,6,1,0,0,0,1,0,0,0,0,0,0
200.86,10,180.77,2024,1,18,3,0,0,0,1,0,0,0,0,0,1,0
32.66,15,27.76,2024,7,22,0,0,0,1,0,0,0,0,0,0,0,0
498.59,10,448.73,2024,4,10,2,0,1,0,0,0,0,0,0,0,0,1
276.84,30,193.79,2024,4,6,5,1,0,1,0,0,0,0,0,0,0,1
62.2,5,59.09,2024,8,16,4,0,0,0,0,0,0,0,0,0,0,0
75.65,15,64.3,2024,4,30,1,0,0,0,1,0,0,0,1,0,0,0
442.91,0,442.91,2024,10,21,0,0,0,0,0,1,0,0,0,0,1,0
205.35,0,205.35,2024,10,5,5,1,0,0,1,0,0,0,0,0,0,1
370.3,30,259.21,2024,8,21,2,0,0,0,1,0,0,0,0,0,0,0
251.66,15,213.91,2024,9,29,6,1,0,0,0,0,0,1,0,1,0,0
467.8,0,467.8,2024,4,20,5,1,0,0,0,1,0,0,0,1,0,0
428.97,10,386.07,2024,10,30,2,0,0,0,0,0,1,0,0,0,0,1
479.89,15,407.91,2024,6,25,1,0,0,0,0,0,1,0,1,0,0,0
451.74,20,361.39,2024,8,29,3,0,0,0,1,0,0,0,0,1,0,0
189.54,25,142.16,2024,8,3,5,1,0,0,0,0,1,0,0,1,0,0
61.47,20,49.18,2024,10,25,4,0,0,0,0,0,0,0,0,0,0,1
406.13,50,203.06,2024,1,21,6,1,0,0,0,1,0,0,0,0,0,1
233.79,20,187.03,2024,9,30,0,0,0,0,0,0,0,0,0,1,0,0
117.37,0,117.37,2024,3,8,4,0,1,0,0,0,0,0,0,0,1,0
146.37,25,109.78,2024,2,1,3,0,0,1,0,0,0,0,0,0,0,0
262.71,10,236.44,2024,5,20,0,0,0,1,0,0,0,0,0,0,1,0
374.98,30,262.49,2024,1,29,0,0,0,0,1,0,0,0,1,0,0,0
206.92,25,155.19,2024,8,14,2,0,0,0,0,0,0,1,0,1,0,0
126.06,0,126.06,2024,10,11,4,0,0,0,0,0,0,0,0,0,0,1
216.8,30,151.76,2024,8,4,6,1,0,0,0,0,0,1,0,0,0,0
48.15,10,43.34,2024,4,18,3,0,1,0,0,0,0,0,0,0,1,0
339.34,0,339.34,2024,3,28,3,0,0,0,0,0,0,0,0,0,0,1
130.51,30,91.36,2024,6,23,6,1,0,0,0,0,1,0,0,0,0,0
58.82,5,55.88,2024,3,3,6,1,1,0,0,0,0,0,0,0,1,0
440.49,5,418.47,2024,6,18,1,0,0,0,0,0,0,1,0,0,0,0
216.4,0,216.4,2024,5,7,1,0,0,1,0,0,0,0,0,0,0,1
44.95,5,42.7,2024,8,14,2,0,0,1,0,0,0,0,0,0,0,1
284.9,0,284.9,2024,7,28,6,1,0,0,1,0,0,0,0,0,0,1
407.75,25,305.81,2024,3,30,5,1,0,0,0,0,0,0,0,0,1,0
28.94,10,26.05,2024,7,21,6,1,0,0,0,1,0,0,0,1,0,0
279.34,5,265.37,2024,9,5,3,0,0,0,0,0,0,0,0,0,0,1
403.49,10,363.14,2024,1,2,1,0,0,0,0,0,1,0,1,0,0,0
266.16,5,252.85,2024,8,13,1,0,0,0,1,0,0,0,0,0,0,0
59.11,25,44.33,2024,5,26,6,1,0,0,0,0,0,1,0,0,0,1
492.24,30,344.57,2024,9,4,2,0,0,1,0,0,0,0,1,0,0,0
181.73,15,154.47,2024,6,4,1,0,0,0,0,0,0,1,0,0,1,0
362.98,0,362.98,2024,7,16,1,0,0,0,1,0,0,0,0,0,0,1
164.7,10,148.23,2024,3,10,6,1,0,0,0,1,0,0,1,0,0,0
469.41,5,445.94,2024,10,19,5,1,0,0,0,0,0,1,0,0,0,0
357.41,25,268.06,2024,3,8,4,0,0,0,0,1,0,0,1,0,0,0
446.21,30,312.35,2024,5,30,3,0,0,0,0,1,0,0,0,0,0,1
170.8,20,136.64,2024,8,23,4,0,0,1,0,0,0,0,0,0,0,0
122.58,20,98.06,2024,4,11,3,0,0,0,0,0,1,0,0,0,0,0
493.51,10,444.16,2024,9,24,1,0,0,0,0,1,0,0,0,0,0,0
278.5,50,139.25,2024,9,1,6,1,0,0,0,1,0,0,0,0,0,1
176.59,50,88.3,2024,7,24,2,0,0,0,0,1,0,0,0,0,1,0
72.08,15,61.27,2024,7,15,0,0,0,0,0,0,0,0,0,0,0,1
497.92,25,373.44,2024,1,7,6,1,0,0,0,0,0,0,0,1,0,0
333.66,5,316.98,2024,8,19,0,0,0,0,0,0,0,0,0,0,1,0
416.11,0,416.11,2024,4,17,2,0,0,0,0,0,0,0,1,0,0,0
494.49,30,346.14,2024,1,29,0,0,0,1,0,0,0,0,0,1,0,0
22.12,50,11.06,2024,3,15,4,0,0,1,0,0,0,0,0,1,0,0
178.5,25,133.88,2024,11,15,4,0,0,0,0,0,0,1,0,0,0,0
219.2,30,153.44,2024,4,27,5,1,1,0,0,0,0,0,0,1,0,0
310.01,10,279.01,2024,7,25,3,0,0,0,1,0,0,0,0,1,0,0
175.18,10,157.66,2024,6,19,2,0,0,0,0,0,0,1,0,1,0,0
464.54,10,418.09,2024,3,28,3,0,0,0,0,0,0,0,0,0,0,0
345.03,25,258.77,2024,5,24,4,0,0,0,0,0,1,0,1,0,0,0
269.89,5,256.4,2024,8,3,5,1,0,0,1,0,0,0,1,0,0,0
443.26,10,398.93,2024,1,16,1,0,0,0,1,0,0,0,1,0,0,0
421.99,0,421.99,2024,9,16,0,0,0,0,1,0,0,0,0,0,1,0
270.41,5,256.89,2024,7,21,6,1,1,0,0,0,0,0,0,0,0,1
245.22,50,122.61,2024,3,17,6,1,0,1,0,0,0,0,0,0,1,0
258.5,20,206.8,2024,4,26,4,0,0,0,0,0,1,0,0,0,1,0
409.67,20,327.74,2024,10,9,2,0,1,0,0,0,0,0,0,0,0,1
135.25,25,101.44,2024,9,22,6,1,1,0,0,0,0,0,1,0,0,0
323.14,25,242.35,2024,2,11,6,1,0,0,0,0,0,1,0,0,0,1
56.46,30,39.52,2024,5,22,2,0,0,0,0,1,0,0,0,1,0,0
338.11,0,338.11,2024,9,29,6,1,0,1,0,0,0,0,0,0,0,0
496.13,15,421.71,2024,6,11,1,0,0,1,0,0,0,0,0,1,0,0
476.97,10,429.27,2024,5,14,1,0,1,0,0,0,0,0,1,0,0,0
195.46,20,156.37,2024,6,20,3,0,0,1,0,0,0,0,0,0,0,1
200.87,0,200.87,2024,6,7,4,0,0,0,0,0,0,1,1,0,0,0
12.7,50,6.35,2024,2,8,3,0,0,0,0,0,1,0,0,0,1,0
46.81,20,37.45,2024,2,29,3,0,1,0,0,0,0,0,0,0,0,0
447.61,10,402.85,2024,6,9,6,1,0,0,0,1,0,0,1,0,0,0
236.71,25,177.53,2024,2,15,3,0,1,0,0,0,0,0,0,0,0,1
30.85,15,26.22,2024,11,15,4,0,0,1,0,0,0,0,0,1,0,0
254.08,15,215.97,2024,10,5,5,1,0,0,0,1,0,0,1,0,0,0
234.28,25,175.71,2024,4,20,5,1,0,1,0,0,0,0,0,0,0,0
286.83,20,229.46,2024,7,18,3,0,0,0,0,0,0,1,0,0,1,0
266.23,30,186.36,2024,4,15,0,0,0,0,0,0,0,0,0,0,0,1
97.64,10,87.88,2024,11,5,1,0,1,0,0,0,0,0,0,0,1,0
113.41,0,113.41,2024,6,2,6,1,0,1,0,0,0,0,0,0,0,1
495.55,5,470.77,2024,3,17,6,1,0,0,0,0,1,0,0,0,0,1
222.65,15,189.25,2024,4,16,1,0,0,0,0,1,0,0,0,1,0,0
393.04,5,373.39,2024,8,24,5,1,0,0,0,0,1,0,1,0,0,0
196.56,30,137.59,2024,6,22,5,1,0,0,0,0,0,0,0,0,0,1
290.25,0,290.25,2024,5,2,3,0,0,0,0,0,1,0,0,0,0,1
379.93,30,265.95,2024,10,26,5,1,0,0,0,0,1,0,0,1,0,0
171.18,25,128.38,2024,11,3,6,1,0,0,1,0,0,0,1,0,0,0
149.3,5,141.84,2024,10,16,2,0,0,0,0,1,0,0,0,0,0,1
222.07,25,166.55,2024,5,25,5,1,0,1,0,0,0,0,0,0,0,0
52.29,0,52.29,2024,9,23,0,0,0,0,0,0,0,0,0,0,0,1
58.85,50,29.43,2024,10,12,5,1,1,0,0,0,0,0,0,1,0,0
273.13,20,218.5,2024,8,25,6,1,0,0,0,1,0,0,0,1,0,0
127.6,30,89.32,2024,5,10,4,0,1,0,0,0,0,0,0,0,0,0
82.43,20,65.94,2024,10,26,5,1,0,1,0,0,0,0,0,0,0,0
269.76,20,215.81,2024,5,23,3,0,1,0,0,0,0,0,1,0,0,0
337.7,10,303.93,2024,3,30,5,1,0,0,0,0,1,0,0,0,0,1
353.08,0,353.08,2024,1,5,4,0,0,0,0,1,0,0,0,1,0,0
436.99,20,349.59,2024,4,18,3,0,0,0,0,0,1,0,0,1,0,0
384.23,15,326.6,2024,11,21,3,0,1,0,0,0,0,0,0,1,0,0
243.88,20,195.1,2024,1,6,5,1,0,1,0,0,0,0,1,0,0,0
261.8,50,130.9,2024,5,13,0,0,0,0,0,1,0,0,0,0,1,0
471.02,20,376.82,2024,2,11,6,1,1,0,0,0,0,0,0,0,1,0
437.56,25,328.17,2024,8,28,2,0,0,0,1,0,0,0,0,1,0,0
433.53,10,390.18,2024,10,1,1,0,0,0,0,0,0,1,0,0,0,0
414.73,20,331.78,2024,9,2,0,0,0,0,0,1,0,0,0,0,1,0
121.2,20,96.96,2024,2,3,5,1,0,0,0,1,0,0,1,0,0,0
479.54,0,479.54,2024,1,9,1,0,0,0,0,1,0,0,0,0,0,1
296.45,5,281.63,2024,10,10,3,0,0,0,0,1,0,0,0,1,0,0
286.43,15,243.47,2024,2,9,4,0,0,0,0,0,0,0,0,0,0,0
143.24,5,136.08,2024,9,10,1,0,0,0,0,1,0,0,1,0,0,0
313.68,0,313.68,2024,1,26,4,0,0,0,0,0,0,1,0,1,0,0
224.68,30,157.28,2024,1,28,6,1,0,0,0,1,0,0,0,0,1,0
232.86,20,186.29,2024,8,4,6,1,0,0,0,0,0,1,0,0,0,0
63.37,20,50.7,2024,4,23,1,0,0,0,0,0,0,1,0,0,0,1
103.44,30,72.41,2024,9,21,5,1,0,1,0,0,0,0,0,1,0,0
488.6,25,366.45,2024,4,13,5,1,0,1,0,0,0,0,0,0,0,0
371.23,5,352.67,2024,5,1,2,0,0,0,0,1,0,0,0,1,0,0
386.7,20,309.36,2024,9,7,5,1,0,0,0,0,0,1,0,0,0,1
370.53,0,370.53,2024,7,8,0,0,0,0,1,0,0,0,0,0,0,1
135.13,5,128.37,2024,1,14,6,1,0,0,1,0,0,0,0,0,0,1
448.19,5,425.78,2024,7,19,4,0,0,0,1,0,0,0,1,0,0,0
140.0,5,133.0,2024,3,8,4,0,0,0,0,1,0,0,0,0,0,1
430.03,30,301.02,2024,8,25,6,1,0,0,0,1,0,0,0,0,0,1
478.79,5,454.85,2024,8,27,1,0,0,1,0,0,0,0,1,0,0,0
261.25,30,182.88,2024,10,14,0,0,0,0,0,0,0,1,0,0,1,0
444.77,25,333.58,2024,11,3,6,1,1,0,0,0,0,0,0,0,0,0
102.54,30,71.78,2024,8,4,6,1,0,1,0,0,0,0,0,1,0,0
52.51,25,39.38,2024,8,6,1,0,1,0,0,0,0,0,1,0,0,0
425.83,10,383.25,2024,3,19,1,0,0,1,0,0,0,0,0,0,1,0
455.26,15,386.97,2024,1,18,3,0,0,0,1,0,0,0,0,0,1,0
199.44,15,169.52,2024,6,22,5,1,0,0,1,0,0,0,1,0,0,0
96.61,5,91.78,2024,9,7,5,1,0,0,0,0,0,0,0,0,0,1
265.18,5,251.92,2024,7,30,1,0,0,0,0,1,0,0,0,0,0,1
241.58,30,169.11,2024,4,10,2,0,0,1,0,0,0,0,0,0,0,1
20.79,50,10.39,2024,2,6,1,0,0,1,0,0,0,0,0,0,1,0
52.46,0,52.46,2024,10,10,3,0,0,1,0,0,0,0,0,0,0,1
264.94,15,225.2,2024,6,1,5,1,0,0,0,0,0,1,0,0,0,0
190.85,15,162.22,2024,1,1,0,0,0,0,0,0,1,0,0,0,1,0
307.03,30,214.92,2024,7,25,3,0,0,0,0,0,0,1,0,0,1,0
271.29,0,271.29,2024,7,15,0,0,0,0,0,0,0,0,1,0,0,0
394.16,0,394.16,2024,4,2,1,0,0,1,0,0,0,0,0,0,0,1
152.41,50,76.2,2024,11,8,4,0,1,0,0,0,0,0,0,0,0,1
197.51,20,158.01,2024,11,8,4,0,0,1,0,0,0,0,0,1,0,0
412.15,20,329.72,2024,2,7,2,0,0,0,0,0,1,0,0,1,0,0
389.86,10,350.87,2024,7,11,3,0,0,0,1,0,0,0,0,0,1,0
235.54,30,164.88,2024,2,10,5,1,0,1,0,0,0,0,0,0,1,0
227.56,5,216.18,2024,10,2,2,0,0,0,0,0,0,0,0,0,1,0
484.75,10,436.28,2024,10,2,2,0,0,0,1,0,0,0,0,0,1,0
82.9,20,66.32,2024,11,10,6,1,0,0,0,0,0,0,1,0,0,0
17.03,25,12.77,2024,3,14,3,0,0,0,0,0,1,0,0,1,0,0
290.57,25,217.93,2024,4,21,6,1,0,0,0,0,1,0,0,0,1,0
147.97,5,140.57,2024,9,9,0,0,0,1,0,0,0,0,0,1,0,0
350.82,30,245.57,2024,11,16,5,1,0,0,0,1,0,0,0,1,0,0
315.16,10,283.64,2024,10,17,3,0,0,0,0,0,0,1,1,0,0,0
332.54,30,232.78,2024,1,17,2,0,0,1,0,0,0,0,1,0,0,0
249.14,15,211.77,2024,5,8,2,0,0,0,0,0,0,0,0,1,0,0
438.9,30,307.23,2024,1,2,1,0,0,0,0,0,0,0,0,0,0,0
260.01,15,221.01,2024,10,27,6,1,0,0,0,0,0,0,0,0,0,1
427.72,30,299.4,2024,7,3,2,0,0,0,0,0,0,0,0,0,0,1
243.29,25,182.47,2024,10,17,3,0,0,0,1,0,0,0,0,0,1,0
360.82,5,342.78,2024,6,17,0,0,0,0,1,0,0,0,0,0,0,1
426.84,15,362.81,2024,1,11,3,0,0,0,0,1,0,0,0,0,1,0
25.36,25,19.02,2024,4,9,1,0,0,0,0,0,0,0,0,1,0,0
219.93,25,164.95,2024,9,20,4,0,0,1,0,0,0,0,1,0,0,0
104.5,20,83.6,2024,7,9,1,0,0,0,1,0,0,0,0,0,1,0
28.34,25,21.25,2024,9,19,3,0,0,0,0,1,0,0,0,0,0,1
301.06,5,286.01,2024,9,11,2,0,0,0,0,0,0,0,0,0,1,0
74.9,5,71.16,2024,9,30,0,0,1,0,0,0,0,0,0,0,0,1
350.21,20,280.17,2024,7,19,4,0,1,0,0,0,0,0,0,1,0,0
43.23,30,30.26,2024,7,3,2,0,0,0,0,0,0,1,1,0,0,0
386.36,20,309.09,2024,2,1,3,0,0,0,0,0,0,1,0,0,0,0
